"content","username","tweet_published_at","type"
"Yang lain sibuk mau beli tiket Coldplay, lah gue dari kemaren kemaren mau beli tiket stand up fest @Standupindo kehabisan Mulu 😭","omen53","2023-05-09 18:59:35+07","tweet"
"Astaghfirullah, gara"" siapa ini fypku isinya coldplay semua, kan jadi pengen..","ma_erel","2023-05-09 18:59:31+07","tweet"
"Konser Coldplay trending gilak gilak ya Tuhan pengen banget","lorenginting5","2023-05-09 18:59:27+07","tweet"
"Ada yg nak belanja saya tiket Coldplay ke?","imadudeaite","2023-05-09 18:59:22+07","tweet"
"Kepikiran apa war tiket Coldplay Tokyo aja ya, mana 2 hari pasti lebih less war","AlvinMolik","2023-05-09 18:59:19+07","tweet"
"kaget bgt ternyata si mamah tau coldplay, terus tetiba ngajakin nonton konser 🥲","satiresoul","2023-05-09 18:59:15+07","tweet"
"Nunggu info tiket coldplay dari aa ray","drugseyes","2023-05-09 18:59:09+07","tweet"
"@pforpio kira2 ada gak ya jatilan nyetel coldplay parachutes","AndyHuskyyy","2023-05-09 18:59:08+07","replied_to"
"YUK YUK OPEN JASA WAR TIKET : COLDPLAY IN JAKARTA🪐🇮🇩

t. jastip tiket konser coldplay #jastipcoldplay #ColdplayJakarta #zonauang","jkpopstarzz","2023-05-09 18:59:07+07","retweet"
"OPEN JASA WAR TIKET : COLDPLAY IN JAKARTA💛

Fee: 250k (Bookslot: 50K)
• Akun &amp; data cust
• Payment oleh cust
• tidak sampai tiket fisik❗️

⏳trusted yah, udh pengalaman war tiket suga, nct, exo, dll

t. jastip tiket konser #jastipcoldplay #ColdplayJakarta #zonauang https://t.co/ugzr17cjFl","jkpopstarzz","2023-05-09 10:19:58+07","tweet"
"Ramai kali berita per-tiketan coldplay disini. Hypenya ngalahin sea games hahahakkk 🤘😂","NovalSyawal","2023-05-09 18:59:07+07","tweet"
"iya ya BMTH vs coldplay iyaaa","geprekhermanos","2023-05-09 18:59:07+07","tweet"
"Duetin @coldplay sama @gloriajessicaID di Jakarta nanti!! 😖 #ColdplayInJakarta @TEMGMT @PK_ent_id 

https://t.co/GueWCyC2bJ https://t.co/noWUC8jAm2","endehendeh","2023-05-09 18:59:06+07","tweet"
"Waktu Coldplay main di SG, excited banget tapi gak nonton karena miskin. Liat temen2 nonton Coldplay di Europe juga excited banget pengen ikutan. Tapi pas announce di Indo... kok jadi gak seexcited itu 🥲","arsisi","2023-05-09 18:58:57+07","tweet"
"Menunggu apa yang terjadi selanjutnya sesudah diumumin coldplay bakal konser di indo.","dimazdimzz","2023-05-09 18:58:49+07","tweet"
"Coldplay memiliki strategi pemasaran tersendiri agar musiknya dapat dinikmati  semua kalangan. Meski penjualan album rekamannya terus merosot, namun  mereka dapat meraup keuntungan yang lebih tinggi dari pertunjukkan  musiknya.

https://t.co/Y9VOaMtG3E","indozonemedia","2023-05-09 18:58:49+07","tweet"
"Di umur berapa kalian tau kalo Coldplay itu band jelek?","adi_rossoneri","2023-05-09 18:58:46+07","tweet"
"gausa ngajak coldplay coldpley dlu bs gak? duit w baru kekumpul 100rb","gabstevany","2023-05-09 18:58:41+07","tweet"
"“sini sama kakak, nanti kakak bayarin tiket Coldplay”","TheEvile","2023-05-10 00:59:37+07","tweet"
"alhamdulillah ga sia"" nabung buat konser coldplay udh kekumpul sejuta empat ratus https://t.co/nmb6EaHTtP","animavvestra","2023-05-10 00:59:13+07","tweet"
"@nasr_al_farabi @fahmi_fadzil Konsert Billie Eilish zaman Pas PN walaun taknal share itu duta besar dan suara pada kumpulan LGBTQ+. PMX ucap selamat data.g pada Coldplay sebab sumbangan mereka sebelum ni pada Malaysia. https://t.co/ZZoAVQdWIs","mandalorian1605","2023-05-10 00:59:12+07","replied_to"
"Info tiket coldplay nonton di lagu fix you aja harga tiketnya berapa?","fbi_febs","2023-05-10 00:59:04+07","tweet"
"But lets see, promotor Coldplay way better dan percaya banget sih lay out nya gaakan se absurd born pink. Siap"" jual ginjal!","storytellerrrs","2023-05-10 00:58:52+07","replied_to"
"Yaa Allah ngeliat Coldplay mau konser di Indo, jd ingin bertanya kepada The Weeknd kapan konser di sini jg… 

Yaa Allah bismillah mau bgt nonton konser The Weeknd. Semoga semua tersedia; uang, izin, kesehatan, waktu luang, dll yg berkaitan, aamiinn..","olreliable_08","2023-05-10 00:58:42+07","tweet"
"Pgn nntn konser coldplay tp sadar miskin😭","anywy_","2023-05-10 00:58:38+07","tweet"
"Open Jastip tiket COLDPLAY MUSIC of The SPHERES

BCA presale 17-18 may
General sale 19 may
Limited slot

✅Untuk fee 150-250k
✅DP slot 50k/ticket
✅Refund bila tidak dapat tiket
✅ Trusted 100%, bisa pegang data diri pribadi 
✅Bayar full (setelah dapet tiket) https://t.co/1vLURsmUr8","kangbaksopakeo","2023-05-10 00:58:37+07","tweet"
"@convomf ya gak semua orang harus tau coldplay, tinggal ngasih tau coldplay tuh siapa cukup kan.","avtacker","2023-05-10 06:59:15+07","replied_to"
"Dapet hikmahnya doang tp kalo coldplay bisa dibicarakan lahhh😭😭","buahnanaaas","2023-05-10 00:58:19+07","retweet"
"gila cat 7 sampe trending grgr banyak org questioning😭 heres what cat 7's view if youre in taylor's concert btw https://t.co/ID226bHhdR","goldenrushie","2023-05-09 12:05:21+07","tweet"
"Hmmmm bye dah boleh apply leave dah untuk coldplay punya concert 😭","ayreenshzrina_","2023-05-10 00:58:06+07","tweet"
"ini gadikasi wkt nabung dlu apa ya Allah coldplay","cinnamong1rl555","2023-05-10 00:57:51+07","tweet"
"@pandji Cancel pertandingan bolanya kan bisa. Coldplay jarang jarang anjay","gakpakeet","2023-05-10 06:58:07+07","replied_to"
"Malem2 ovt ntar war tiket Coldplay segila apa yaa","salmafikrunisa","2023-05-10 00:57:43+07","tweet"
"YA ALLAH SEMOGA ADA YANG NGAJAK NONTON KONSER COLDPLAY TPI TIKETNYA DIBELIIN SAMA DIAA","xluvssie","2023-05-10 00:57:09+07","tweet"
"gak usah sok sokan nonton coldplay kalo nonton youtube aja masih ada iklan pinjolnya.","___annddi","2023-05-10 00:56:50+07","tweet"
"Coldplay, banyak di antara kita mungkin sudah tidak asing lagi dengan band ternama asal Inggris yang satu ini. https://t.co/60BZvkCwPP","detikfinance","2023-05-10 00:56:47+07","tweet"
"@EmirFateh @anwaribrahim @coldplay Zaman Pas PN konsert Billie Eiliah duta LGBTG+ tu apa pula lepas tu lulus pula konsert Blackpink. Ini Coldplay biasa sponsor khidmat bersihkan sungai dlm Malaysia. https://t.co/9nFz11oO21","mandalorian1605","2023-05-10 00:56:46+07","replied_to"
"Isi story instagram semuanya coldplay, dan yg update adalah mereka yg khawatir gak bisa dapetin tiket waktu war.

Sebagai orang yg punya all access hanya bisa mengucapkan, good luck lads🔥","suaraliar","2023-05-10 00:56:42+07","tweet"
"INI TWEET TENTANG COLDPLAY BISA GA LEWAT DULU GA 😔","zzanwavne","2023-05-10 00:56:34+07","tweet"
"@pandji Coldplay manggung di GBK, *Argentina main di Manahan Solo 🥶

*Kalaujadi","nbliklilalbryn","2023-05-10 00:56:23+07","replied_to"
"for me Mylo Xyloto deserves the fame, and probably underrated album dari Coldplay. Komiknya juga mayan. 

Makin kesini kayanya bosen juga mereka jadi coba-coba formula baru 🐨","nokt_urnaal","2023-05-10 00:56:21+07","tweet"
"GAKPAPA GAK NONTON COLDPLAY YG PENTING NONTON TAYLOR SWIFT!!! AAAAAAAAA inpo ngepet","notanyaforger","2023-05-10 00:56:02+07","retweet"
"https://t.co/xqxe0wyYH1","tiketXid","2023-05-09 19:54:19+07","tweet"
"kl ga dapet tiket coldplay aku nangis fix","frnnaila","2023-05-10 00:55:53+07","tweet"
"@AkeemSharyzal jasa Coldplay pd bumi 🇲🇾.. berjuta diaorg spent utk Malaysia 🇲🇾 ❤️ https://t.co/rwJRG1rGnD","nurulhidayahnhm","2023-05-10 00:55:47+07","replied_to"
"@FaktaBukanAuta Ntah aku x penah minat pun dgn coldplay.. Lain kali bwk la slayer, sodom, morbid angel, cradle of filth, slipknot, watain, batushka, possesed, rammstein, cannibal corpse, napalm death ke","ReNnnnnnnn88","2023-05-10 06:57:13+07","replied_to"
"Temlen gua isinya coldplay mulu elah","sandyalfin_","2023-05-10 00:55:29+07","tweet"
"@GOAL_ID Tanding mulu jwara kagak mending pake coldplay lah😁😅😁😅","berhalaprema","2023-05-10 00:55:22+07","replied_to"
"@bgswijayaa Uang bisa dicari dilain waktu
Coldplay konser di Indo bs jadi kesempatan sekali seumur hidup","nabewry","2023-05-10 00:55:17+07","replied_to"
"@hazelnutdead ayo nonton coldplay
-fahri","RayhanBahtiar","2023-05-10 00:54:59+07","replied_to"
"sorry bgt tp apa artinya buatku berdiri di gbk dengerin coldplay tp gaada lagu shiver😕","lissasabrina","2023-05-10 00:54:55+07","tweet"
"Wkwkwk, gue emang bukan coldplayers but I do love Coldplay musics, mau yg baru atau lama aku enjoy2 aja. Di Indo nih banyak casual listener tp ngaku fans, nonton konser karena fomo sadly fenomena ini ga cm baru2 aja tp udah lamaaaaa. Ngakak baca statement ""Aku suka musik CP","sangriaheart","2023-05-10 00:54:41+07","tweet"
"hoki tahunan gua semoga kepake di nilai gua semester ini dan war tiket coldplay","gibsbedvmb","2023-05-10 00:54:23+07","tweet"
"ticket coldplay paling murah duduknya paling ujung deket parkiran motor","urtalkless5","2023-05-10 00:54:18+07","tweet"
"@nabilazalvaa ciri ciri fomo nih
paling apal 1 2 lagu Coldplay iyakan 
jadi bahan penelitianku aja gimana wa?","BeeenP_","2023-05-10 00:54:16+07","replied_to"
"ISH ANYG knp ean gamau nntn coldplay tp komen mulu gua nntn sm aji","tyyyot","2023-05-10 06:59:53+07","tweet"
"@coldplay Musik haram","berenyatulang","2023-05-10 06:59:49+07","replied_to"
"gue nangis bgt kalo ga dapet tiket coldplay..","irgiandf","2023-05-10 06:59:46+07","tweet"
"hheeee blm apa2 udh ada yg ketipu tiket coldplay ajaa","micrispy","2023-05-10 06:59:44+07","tweet"
"@IKSANSKUTER Boleh gk nton Coldplay, tp aku taunya lagu komang","Totoetogel","2023-05-10 06:59:36+07","replied_to"
"@tanyakanrl Coldplay di bangkok 2017 isinya artis indonesia doang","hasbybahanan","2023-05-10 18:59:20+07","replied_to"
"Gua yakin yg beli tiket festival coldplay isi nya artis semuaaa 😭😭😭😩 kapan hujan duittt sii kapan lgi nntn coldplay bonus ktemu banyak artis nyaaa 😭😭","desirnasari","2023-05-10 06:59:35+07","tweet"
"yang lain pusing cara ngewar tiket coldplay, gue udah cukup pusing ngewar kursi di tije tiap hari 🤝","_noninoy","2023-05-10 06:59:31+07","tweet"
"emgnya influencer sama artis indo semuanya gk denger coldplay kah","cutietadori","2023-05-10 06:59:27+07","retweet"
"Tanyarl keknya semua artis, ingusencer Indonesia bakal nonton coldplay dah 😅 https://t.co/jdE3NcAXp1","tanyakanrl","2023-05-10 06:20:02+07","tweet"
"Aku suka sekali Coldplay","aldymrvica","2023-05-10 06:59:13+07","retweet"
"Tanyarl buat kalian yg mau nonton konser coldplay, nih ku kasih bocoran setlist dari show2 sebelumnya, biar bisa sing along barenggg 🔥🔥 https://t.co/LbXuEryw1G","tanyakanrl","2023-05-08 19:45:04+07","tweet"
"@yteeam Banyak yg sok²an blg jelek, pdhl tau laguny aja pas coldplay mo konser indo wkwkk","onlyJull1e","2023-05-10 06:58:47+07","replied_to"
"Sosial media ku akhir2 ini penuh dengan mr. Beast dan coldplay😮‍💨","Dikaraditya87","2023-05-10 06:58:39+07","tweet"
"@tanyakanrl yang nyari pekerjaan sampingan sini, ada loker jadi babi ngepet gua kaga lilin buat nonton Coldplay lumayan wkwk https://t.co/laMjWxCzRh","zakariamlk","2023-05-10 06:58:20+07","replied_to"
"Yuuu nonton Coldplay tiketnya gue beliin.","malikalig__","2023-05-10 06:58:17+07","retweet"
"Ciee ada yang mulai ngafalin lagu nya Coldplay","topeekkkkkkkk","2023-05-10 06:58:16+07","tweet"
"Nonton coldplay lewat story teman2 IG saja...","budymulyanaXX","2023-05-10 06:58:11+07","tweet"
"woy the weeknd jangan sekaligus tahun ini lah 😭 coldplay dulu","quitzavibes","2023-05-10 06:58:09+07","tweet"
"@GOAL_ID Saya setuju konser coldplay di pindah di wibawa mumti cikarang.","Wasiqinn","2023-05-10 06:58:06+07","replied_to"
"mentang2 mau konser coldplay ni pabrik kayu blakang rumah playlistnya jd coldplay smuaa, biasanya jg geboy mujaer sama rungkad","nochu_cmtrue","2023-05-10 06:58:03+07","tweet"
"rasanya macam lebih baik pergi ke Coldplay konsert🤪","fferrafferra","2023-05-10 06:57:55+07","tweet"
"yang masih ada tagihan paylater gausa nonton coldplay, apalagi cicilan 12 bulan, drpd menuhin pas war tiket.","tjokordo","2023-05-10 06:57:53+07","tweet"
"@tanyakanrl soalnya ini coldplay","urwonderwalll","2023-05-10 06:57:52+07","replied_to"
"Sedang menghindari scrolling instagram dan tiktok karena menyebabkan asam lambung naik, orang2 bener update coldplay.
Terus langsung ovt sanggu war tiketnya ga ya, karena bener2 me vs everybody😭😭😭","fthnFauziah","2023-05-10 06:57:49+07","tweet"
"""Bun, mau nonton coldplay gak?""

""Ini ticketingnya bulan ini yah, kita kan mau beli sesuatu....""

""LAH IYA""

WKWKWKWKWK🫠🫠🫠🫠🫠","dinaprameswari","2023-05-10 06:57:47+07","tweet"
"kok bisa ya, orang mau nonton coldplay bukan bingung cari duit nya malah bingung war tiket nya ?","FitrantoPutra","2023-05-10 06:57:46+07","tweet"
"Tidak FOMO nonton coldplay karena sudah yakin yang nonton jutaan🙏🏻","txtfrompanda","2023-05-10 06:56:58+07","tweet"
"Black Pink panggil
Coldplay panggil
Bila nak panggil Slipknot enet","stopakampret","2023-05-10 06:56:57+07","tweet"
"banyak kali ajakan nonton coldplay. bismillah yaaaaa nabung dulu niiii😮‍💨😮‍💨","naluwri_","2023-05-10 06:56:54+07","tweet"
"2005 me will yell at me for not watching coldplay now but atuda kumaha cintaku berhenti di album X&amp;Y. Speed of sound aja udah kagak pernah dibawain 🥲","lollipark","2023-05-10 06:56:51+07","tweet"
"@BonnySidharta @sheque Yang heboh banget ngomongin coldplay pasti gak se-ngefans itu sama coldplay
Paling taunya cuma lagu fix you, vivalavida, bojoku galak, dan talak tilu","Endengerous","2023-05-10 06:56:45+07","replied_to"
"Tau Coldplay mau konser tdi gak beli ls dlu anj lah.","rskynurhidayat1","2023-05-10 12:59:56+07","tweet"
"@sxltedcaramells Harganya sih murah coldplay sebelum kena pajak😆😆","Es_Gempollll","2023-05-10 12:59:55+07","replied_to"
"@reveursed Padahal BMTH mau konser juga sebelum coldplay","Archanged_","2023-05-10 12:59:53+07","replied_to"
"Makanya super excited kalo ada band ngadain reunion tour atau album anniversary tour atau mau bawain lagu2 lawas ketika konser.
.
.
.
.
.
*Not coldplay related","argaoow","2023-05-10 12:59:48+07","retweet"
"Ketika Coldplay akhirnya datang ke kotamu tapi ia bukanlah Coldplay yang dulu lagi. https://t.co/FYIBFoD3LW","kun6manuk","2023-05-09 10:31:42+07","tweet"
"@y_udamr Katanya kalo menang terus duitnya buat beli tiket coldplay hukumnya jadi fix you pak us?","insinyurkipas","2023-05-10 12:59:47+07","replied_to"
"@tanyakanrl pacaran 3 tahun terus ditinggal nikah.

dunia gue runtuh, tiap hari kerjaannya cuman dengerin lagu coldplay yang ini:","MFBWZR","2023-05-10 12:59:44+07","replied_to"
"nonton coldplay gegara cuman pengen liat chris martin sing along

WOULD IT BE NICEEEE…. TO TAKE YOU HOME~ https://t.co/MfYJFSocyB","MFBWZR","2023-05-09 17:06:35+07","tweet"
"Tengok orang survey seat untuk coldplay, ramai share masa konsert blackpink. Aduhh rindulah nak dengar bp live.","aenyoshni","2023-05-10 12:59:41+07","tweet"
"Ingin nonton Coldplay dengan modal hafal lagu Yellow doang","badadzuhur","2023-05-10 12:59:22+07","tweet"
"@joyoontan @intokuk @onezuka emang yang bikin meme marah marah karna coldplay collab ama bts?","godhendi","2023-05-10 12:59:20+07","replied_to"
"dear followers gue yg tida seberapa, sementara waktu akun ini mau dipake untuk open jasa war coldplay. plis jangan di unfollow ya 🫠","leolouilla","2023-05-10 12:59:19+07","tweet"
"@MafiaWasit Gantian lah coldplay di pakansari!","ackermonk","2023-05-10 12:59:14+07","replied_to"
"haih siapa nak belanja aku tiket coldplay 😂","waffleforyeaji","2023-05-10 12:59:10+07","tweet"
"5 Taktik Menang Tiket War Konser Coldplay, Dijamin Dapat! https://t.co/2daqjp0JCV","IDNTimes","2023-05-10 12:59:05+07","tweet"
"gue pengen nonton coldplay tapi ga yakin bisa dapet tiket nya😃😃 yg dateng artis smuaaa bzhsuejsnsbs 😵😵","iimarkeuu_","2023-05-10 12:59:02+07","tweet"
"@memelord_666666 Coldplay ga jelek tapi mereka bisa2nya sempet collab 1 lagu bareng bts di album terakhirnya. Kecewa abis.","IqbalQuosophy","2023-05-10 12:58:57+07","replied_to"
"@ferrofeb Kalo ngga suka Coldplay, ya udah lah ya. Tapi ini malah pada caper.","ScherazadeMS","2023-05-10 12:58:53+07","tweet"
"Banyak fake price Coldplay keluar 🤣","najmiimanzr","2023-05-10 12:58:43+07","tweet"
"Yang masih suka minjem2 duit, gak usah maksain beli tiket coldplay atuhlah :(","MartabaqManiez","2023-05-10 12:58:38+07","tweet"
"Lagi cari film thiller action? CITADEL udah paling ok! Bisa nonton di Prime Video cuman 15k ajahhh

coldplay ini bsi cat 5 pak muh vivalavida denise banten UTBK Labyan Bajo netflix murah viu murah jual aplikasi murah https://t.co/JIJEAUjps6","gentsshop_id","2023-05-10 12:58:38+07","tweet"
"Siapa yang jastip tiket konser coldplay??","kusukamilo","2023-05-10 12:58:34+07","tweet"
"@hasyimmah Antara beli tiket coldplay atau bayar cicilan KPR.. #dilemakaumekonomilemahbanyakgaya","tukanggambar28","2023-05-10 12:58:26+07","replied_to"
"@hasyemiraws ini pinter, tapi ga semua orang langsung ngeh kalo itu lirik coldplay, imo kalo orang indo cocok pake meme yg burik aja juga banyak yang nimbrung","drressrosa","2023-05-10 12:58:26+07","replied_to"
"@namtaeby as a fan of coldplay and bts for years now, i keep seeing those kind of comments for every new music they release it's getting boring 🥱 yaudah gitu?? gausah dateng ke konsernya, dengerin lagu lagunya yg lama aja kan masih ada di spotify n yutub... kok susah amat wkwk","punipunichim","2023-05-10 12:58:20+07","replied_to"
"Kalian coldplay mania? Atau hooligan coldplay tapi ga punya uang buat nonton konsernya? Paksain aja deh, jual semua yg kalian punya, ginjal, empedu, bola mata atau pinjol. Uang mah bisa dicari, belum tentu 2024 coldplay masih ada. Thank me later ✌🏻","ardiprabs","2023-05-10 12:58:12+07","tweet"
"wtb we the fest day3. mau beli santai. siapa tahu pada milih nonton coldplay kan. 

yang mau nipu semoga sakit-sakitan seumur hidupnya.","catiesrg","2023-05-10 12:58:07+07","tweet"
"Apa jangan” piala dunia u20 ga jadi gara” pengen adanya coldplay konser di indo 🤔🤔","tongskuyyy","2023-05-10 12:58:03+07","tweet"
"PK Entertainment dan TEM Presents selaku promotor ngaku akan buat project kali ini jadi sejarah bagi Indonesia. Konser Coldplay ini akan sangat megah dan besar! 

https://t.co/6O2JG7vVzW","detikcom","2023-05-10 12:58:00+07","tweet"
"@dabelyuenmi @Raxvdew @kun6manuk @Pramudito27 Yoi, termasuk juga beberapa tembang dari album Mylo Xyloto tahun 2011 yg ada unsur EDMnya, fans lawas Coldplay ga begitu suka.","red_ardy","2023-05-10 12:57:59+07","replied_to"
"PENGEN NONTON COLDPLAY JUGA😭😭😭😭 Ayo sini sugar daddy merapat","subakseoltang","2023-05-10 12:57:58+07","tweet"
"@azwant pergi jelah ceramah ustaz daripada nak pergi coldplay ya akhi","buttrisyia","2023-05-10 12:57:49+07","replied_to"
"Jujur, semua lagu di album lama Coldplay emang se~enak dan se~candu itu, semua jg punya makna dan deep bgt makanya ngefans dan suka..mau gimanapun opini orang2, mau gimanapun lagunya berkembang, Coldplay tetaplah Coldplay! ♥️","widyanoviia","2023-05-10 12:57:49+07","tweet"
"@Mikekartikaa haloo kak, aku buka jasa war tiket Coldplay nih, bisa pakai data pribadi 🥰
https://t.co/JCMsdPk9nB","sellncityy","2023-05-10 18:59:56+07","replied_to"
"✨OPEN JASA WAR TIKET COLDPLAY IN JAKARTA✨

💸Fee 150k/tix (dibayar setelah berhasil war) - Book slot 50k/tix 
• Pakai data pribadi cust
• Payment tiket oleh cust kpd pihak promotor
• Trusted, pengalaman war tiket NCT 127 dan NCT Dream (Allobank)
❗Limited slot

details? dm😊 https://t.co/57arH6LzOI","sellncityy","2023-05-10 18:36:28+07","tweet"
